frequency_relative_to_carrier_hz	psd_relative_db
-36867.187500	-57.167296
-36864.257812	-55.464838
-36861.328125	-55.999004
-36858.398438	-55.373367
-36855.468750	-55.018202
-36852.539062	-54.583397
-36849.609375	-54.107456
-36846.679688	-55.162198
-36843.750000	-55.472271
-36840.820312	-55.295655
-36837.890625	-54.956223
-36834.960938	-54.431585
-36832.031250	-54.986207
-36829.101562	-54.112146
-36826.171875	-54.145548
-36823.242188	-54.530311
-36820.312500	-54.033914
-36817.382812	-54.066452
-36814.453125	-54.802320
-36811.523438	-54.932515
-36808.593750	-55.136972
-36805.664062	-54.467785
-36802.734375	-54.381648
-36799.804688	-54.892658
-36796.875000	-54.454057
-36793.945312	-54.665290
-36791.015625	-55.624616
-36788.085938	-55.498435
-36785.156250	-55.674169
-36782.226562	-54.974143
-36779.296875	-55.335002
-36776.367188	-55.188703
-36773.437500	-55.130036
-36770.507812	-53.849377
-36767.578125	-54.403564
-36764.648438	-56.285184
-36761.718750	-56.139721
-36758.789062	-55.298387
-36755.859375	-54.188660
-36752.929688	-53.672920
-36750.000000	-54.669623
-36747.070312	-54.594207
-36744.140625	-53.604706
-36741.210938	-54.917281
-36738.281250	-55.305299
-36735.351562	-54.815255
-36732.421875	-55.517242
-36729.492188	-55.669602
-36726.562500	-54.423935
-36723.632812	-53.763514
-36720.703125	-54.430311
-36717.773438	-54.930664
-36714.843750	-54.700384
-36711.914062	-55.575504
-36708.984375	-54.556930
-36706.054688	-54.675177
-36703.125000	-56.049740
-36700.195312	-54.595250
-36697.265625	-55.087073
-36694.335938	-54.923157
-36691.406250	-55.322512
-36688.476562	-54.866145
-36685.546875	-54.425267
-36682.617188	-54.502740
-36679.687500	-54.795831
-36676.757812	-54.230446
-36673.828125	-54.173430
-36670.898438	-54.696504
-36667.968750	-55.609647
-36665.039062	-54.546684
-36662.109375	-54.489390
-36659.179688	-54.506627
-36656.250000	-53.920498
-36653.320312	-55.604906
-36650.390625	-56.107813
-36647.460938	-54.690536
-36644.531250	-54.621844
-36641.601562	-56.040653
-36638.671875	-55.142524
-36635.742188	-53.760974
-36632.812500	-53.350333
-36629.882812	-53.799671
-36626.953125	-54.059888
-36624.023438	-54.612292
-36621.093750	-54.993566
-36618.164062	-54.285345
-36615.234375	-54.841622
-36612.304688	-54.928741
-36609.375000	-54.974768
-36606.445312	-55.580390
-36603.515625	-54.962686
-36600.585938	-54.969694
-36597.656250	-54.843523
-36594.726562	-55.094918
-36591.796875	-54.935662
-36588.867188	-55.098114
-36585.937500	-55.505044
-36583.007812	-55.378735
-36580.078125	-55.845627
-36577.148438	-55.265482
-36574.218750	-54.994635
-36571.289062	-55.517258
-36568.359375	-54.765145
-36565.429688	-54.529233
-36562.500000	-54.820445
-36559.570312	-54.497780
-36556.640625	-53.515535
-36553.710938	-54.532797
-36550.781250	-54.323727
-36547.851562	-53.554918
-36544.921875	-54.364243
-36541.992188	-54.736870
-36539.062500	-54.653871
-36536.132812	-54.156456
-36533.203125	-54.566880
-36530.273438	-54.692547
-36527.343750	-54.165358
-36524.414062	-55.141713
-36521.484375	-54.745965
-36518.554688	-54.417353
-36515.625000	-54.999577
-36512.695312	-54.775891
-36509.765625	-55.240572
-36506.835938	-54.685722
-36503.906250	-53.497707
-36500.976562	-53.513109
-36498.046875	-55.766352
-36495.117188	-56.498983
-36492.187500	-55.028269
-36489.257812	-54.841840
-36486.328125	-55.610214
-36483.398438	-55.816127
-36480.468750	-55.045879
-36477.539062	-54.648927
-36474.609375	-54.965836
-36471.679688	-54.740698
-36468.750000	-54.819148
-36465.820312	-55.152658
-36462.890625	-55.898663
-36459.960938	-55.553375
-36457.031250	-55.275753
-36454.101562	-54.491341
-36451.171875	-54.819095
-36448.242188	-54.184363
-36445.312500	-54.572872
-36442.382812	-55.403396
-36439.453125	-55.082584
-36436.523438	-54.429088
-36433.593750	-55.166457
-36430.664062	-54.742925
-36427.734375	-54.919515
-36424.804688	-56.092225
-36421.875000	-55.775051
-36418.945312	-54.622250
-36416.015625	-55.411136
-36413.085938	-54.720555
-36410.156250	-54.806166
-36407.226562	-55.422580
-36404.296875	-54.929195
-36401.367188	-54.444304
-36398.437500	-54.340708
-36395.507812	-54.761065
-36392.578125	-54.968696
-36389.648438	-55.028290
-36386.718750	-54.402976
-36383.789062	-54.949286
-36380.859375	-55.535676
-36377.929688	-54.302149
-36375.000000	-53.860771
-36372.070312	-53.096750
-36369.140625	-54.132360
-36366.210938	-54.650926
-36363.281250	-54.620431
-36360.351562	-54.990381
-36357.421875	-55.211322
-36354.492188	-55.575894
-36351.562500	-54.857667
-36348.632812	-55.220286
-36345.703125	-54.015872
-36342.773438	-54.131799
-36339.843750	-54.439878
-36336.914062	-53.826954
-36333.984375	-54.229949
-36331.054688	-54.735473
-36328.125000	-54.835622
-36325.195312	-53.913279
-36322.265625	-54.105001
-36319.335938	-54.927960
-36316.406250	-54.263584
-36313.476562	-54.187791
-36310.546875	-53.724091
-36307.617188	-53.803399
-36304.687500	-53.803773
-36301.757812	-54.727302
-36298.828125	-54.069127
-36295.898438	-54.300982
-36292.968750	-54.264866
-36290.039062	-54.570077
-36287.109375	-55.047976
-36284.179688	-54.616114
-36281.250000	-54.712180
-36278.320312	-55.038857
-36275.390625	-54.532715
-36272.460938	-53.906172
-36269.531250	-55.509614
-36266.601562	-54.795728
-36263.671875	-53.797197
-36260.742188	-54.255805
-36257.812500	-54.158711
-36254.882812	-54.972835
-36251.953125	-55.790131
-36249.023438	-55.507292
-36246.093750	-54.277047
-36243.164062	-54.489369
-36240.234375	-55.169155
-36237.304688	-55.969772
-36234.375000	-55.036065
-36231.445312	-54.587685
-36228.515625	-54.877434
-36225.585938	-54.670843
-36222.656250	-54.313653
-36219.726562	-54.239143
-36216.796875	-53.874375
-36213.867188	-52.837025
-36210.937500	-53.113470
-36208.007812	-54.692202
-36205.078125	-55.605246
-36202.148438	-55.133075
-36199.218750	-55.377153
-36196.289062	-55.384926
-36193.359375	-55.346100
-36190.429688	-55.893014
-36187.500000	-55.113454
-36184.570312	-54.740702
-36181.640625	-55.320704
-36178.710938	-55.562602
-36175.781250	-54.769161
-36172.851562	-55.581987
-36169.921875	-55.814910
-36166.992188	-55.737097
-36164.062500	-56.016653
-36161.132812	-54.837733
-36158.203125	-54.291914
-36155.273438	-54.201442
-36152.343750	-55.175239
-36149.414062	-55.474396
-36146.484375	-55.876113
-36143.554688	-55.489414
-36140.625000	-54.581787
-36137.695312	-54.501500
-36134.765625	-53.722018
-36131.835938	-54.667395
-36128.906250	-55.256073
-36125.976562	-55.148118
-36123.046875	-54.243559
-36120.117188	-55.195116
-36117.187500	-54.670452
-36114.257812	-54.372641
-36111.328125	-54.121564
-36108.398438	-54.146421
-36105.468750	-54.257106
-36102.539062	-55.151860
-36099.609375	-54.620357
-36096.679688	-53.892409
-36093.750000	-54.873492
-36090.820312	-54.699429
-36087.890625	-55.095307
-36084.960938	-54.881689
-36082.031250	-54.521878
-36079.101562	-55.346532
-36076.171875	-55.009276
-36073.242188	-54.292549
-36070.312500	-54.651762
-36067.382812	-54.993594
-36064.453125	-55.191233
-36061.523438	-54.308429
-36058.593750	-54.286254
-36055.664062	-55.202634
-36052.734375	-55.242883
-36049.804688	-54.465446
-36046.875000	-54.542014
-36043.945312	-55.164760
-36041.015625	-55.058479
-36038.085938	-55.060002
-36035.156250	-55.765520
-36032.226562	-56.417487
-36029.296875	-55.015703
-36026.367188	-55.563113
-36023.437500	-56.617711
-36020.507812	-54.387286
-36017.578125	-54.200736
-36014.648438	-54.372472
-36011.718750	-53.796105
-36008.789062	-54.356443
-36005.859375	-53.969968
-36002.929688	-54.123071
-36000.000000	-54.533725
-35997.070312	-53.856950
-35994.140625	-54.379022
-35991.210938	-54.512836
-35988.281250	-54.273587
-35985.351562	-54.667102
-35982.421875	-54.590940
-35979.492188	-54.353029
-35976.562500	-54.914269
-35973.632812	-55.383995
-35970.703125	-54.733001
-35967.773438	-54.668234
-35964.843750	-54.987286
-35961.914062	-54.861294
-35958.984375	-55.531729
-35956.054688	-55.767201
-35953.125000	-55.331032
-35950.195312	-54.508911
-35947.265625	-54.541680
-35944.335938	-55.080561
-35941.406250	-55.045700
-35938.476562	-55.238929
-35935.546875	-54.074065
-35932.617188	-54.589389
-35929.687500	-53.768184
-35926.757812	-54.737779
-35923.828125	-55.180740
-35920.898438	-54.535731
-35917.968750	-55.554954
-35915.039062	-54.728045
-35912.109375	-55.096197
-35909.179688	-55.697048
-35906.250000	-54.820035
-35903.320312	-54.614535
-35900.390625	-54.258929
-35897.460938	-54.698294
-35894.531250	-54.849420
-35891.601562	-53.479330
-35888.671875	-54.241224
-35885.742188	-54.985709
-35882.812500	-54.425933
-35879.882812	-54.075432
-35876.953125	-55.092837
-35874.023438	-55.947715
-35871.093750	-55.617058
-35868.164062	-54.421823
-35865.234375	-54.432278
-35862.304688	-54.358054
-35859.375000	-53.416453
-35856.445312	-55.261738
-35853.515625	-55.248607
-35850.585938	-54.944998
-35847.656250	-54.592753
-35844.726562	-55.278622
-35841.796875	-55.373315
-35838.867188	-54.340151
-35835.937500	-55.124687
-35833.007812	-55.114775
-35830.078125	-54.680754
-35827.148438	-53.648308
-35824.218750	-54.813399
-35821.289062	-55.308614
-35818.359375	-54.811615
-35815.429688	-54.334979
-35812.500000	-54.048750
-35809.570312	-54.616789
-35806.640625	-54.926483
-35803.710938	-54.452852
-35800.781250	-54.178012
-35797.851562	-54.735841
-35794.921875	-54.378659
-35791.992188	-54.653391
-35789.062500	-55.151248
-35786.132812	-55.467102
-35783.203125	-54.520780
-35780.273438	-53.662659
-35777.343750	-54.075501
-35774.414062	-54.700480
-35771.484375	-54.996497
-35768.554688	-55.326467
-35765.625000	-55.710702
-35762.695312	-55.362930
-35759.765625	-54.410346
-35756.835938	-54.387040
-35753.906250	-54.751746
-35750.976562	-54.345209
-35748.046875	-55.009345
-35745.117188	-55.183583
-35742.187500	-54.843542
-35739.257812	-55.012044
-35736.328125	-55.548880
-35733.398438	-54.658458
-35730.468750	-54.155446
-35727.539062	-54.556264
-35724.609375	-55.445749
-35721.679688	-55.718968
-35718.750000	-56.132271
-35715.820312	-55.340233
-35712.890625	-54.537872
-35709.960938	-55.380420
-35707.031250	-54.822199
-35704.101562	-54.593522
-35701.171875	-55.084652
-35698.242188	-54.694237
-35695.312500	-54.165683
-35692.382812	-55.783360
-35689.453125	-55.237047
-35686.523438	-54.584578
-35683.593750	-54.669124
-35680.664062	-56.491969
-35677.734375	-55.132229
-35674.804688	-54.982899
-35671.875000	-55.178500
-35668.945312	-54.599491
-35666.015625	-53.972425
-35663.085938	-54.740177
-35660.156250	-55.804023
-35657.226562	-55.155988
-35654.296875	-54.215706
-35651.367188	-54.890821
-35648.437500	-54.636094
-35645.507812	-54.032393
-35642.578125	-53.836543
-35639.648438	-54.397359
-35636.718750	-54.049379
-35633.789062	-54.361000
-35630.859375	-55.096549
-35627.929688	-55.397183
-35625.000000	-54.219607
-35622.070312	-54.468266
-35619.140625	-55.560184
-35616.210938	-54.161071
-35613.281250	-54.430003
-35610.351562	-55.287856
-35607.421875	-54.330992
-35604.492188	-53.499657
-35601.562500	-53.750418
-35598.632812	-53.303701
-35595.703125	-53.923504
-35592.773438	-54.492670
-35589.843750	-54.574046
-35586.914062	-54.941421
-35583.984375	-54.991556
-35581.054688	-54.279351
-35578.125000	-55.317374
-35575.195312	-55.566683
-35572.265625	-56.152751
-35569.335938	-55.052254
-35566.406250	-54.867506
-35563.476562	-55.830061
-35560.546875	-56.174706
-35557.617188	-55.901276
-35554.687500	-55.055665
-35551.757812	-54.727604
-35548.828125	-54.858902
-35545.898438	-53.650458
-35542.968750	-54.566004
-35540.039062	-54.203075
-35537.109375	-53.246233
-35534.179688	-54.055921
-35531.250000	-54.703592
-35528.320312	-54.037359
-35525.390625	-55.309989
-35522.460938	-54.707589
-35519.531250	-54.338851
-35516.601562	-54.371645
-35513.671875	-54.009109
-35510.742188	-53.960497
-35507.812500	-55.609544
-35504.882812	-56.016697
-35501.953125	-55.511364
-35499.023438	-55.631806
-35496.093750	-55.109446
-35493.164062	-53.419623
-35490.234375	-54.106815
-35487.304688	-54.934577
-35484.375000	-56.290297
-35481.445312	-54.995770
-35478.515625	-54.452787
-35475.585938	-54.457310
-35472.656250	-55.156400
-35469.726562	-55.673184
-35466.796875	-55.064232
-35463.867188	-54.553903
-35460.937500	-54.428261
-35458.007812	-55.207096
-35455.078125	-54.741395
-35452.148438	-54.059198
-35449.218750	-53.825495
-35446.289062	-55.584233
-35443.359375	-55.871882
-35440.429688	-54.602290
-35437.500000	-55.004457
-35434.570312	-55.233265
-35431.640625	-55.029147
-35428.710938	-55.250407
-35425.781250	-54.618892
-35422.851562	-54.949780
-35419.921875	-54.001897
-35416.992188	-54.843555
-35414.062500	-55.262559
-35411.132812	-54.747846
-35408.203125	-54.293496
-35405.273438	-54.951151
-35402.343750	-56.455617
-35399.414062	-54.514376
-35396.484375	-54.039853
-35393.554688	-53.824768
-35390.625000	-53.580235
-35387.695312	-54.480554
-35384.765625	-54.308395
-35381.835938	-54.878355
-35378.906250	-55.345400
-35375.976562	-54.699659
-35373.046875	-55.265824
-35370.117188	-53.840760
-35367.187500	-54.153644
-35364.257812	-55.294956
-35361.328125	-54.077310
-35358.398438	-54.257623
-35355.468750	-54.890906
-35352.539062	-54.739292
-35349.609375	-53.994923
-35346.679688	-53.741913
-35343.750000	-54.065341
-35340.820312	-54.768836
-35337.890625	-55.099211
-35334.960938	-54.883191
-35332.031250	-54.747263
-35329.101562	-54.660967
-35326.171875	-53.792685
-35323.242188	-54.139197
-35320.312500	-54.656689
-35317.382812	-54.522771
-35314.453125	-54.726153
-35311.523438	-54.295675
-35308.593750	-53.972557
-35305.664062	-55.301479
-35302.734375	-54.591013
-35299.804688	-53.714547
-35296.875000	-53.723209
-35293.945312	-54.155080
-35291.015625	-54.141135
-35288.085938	-54.072876
-35285.156250	-53.423744
-35282.226562	-54.239878
-35279.296875	-54.335399
-35276.367188	-55.146897
-35273.437500	-54.887997
-35270.507812	-54.459238
-35267.578125	-54.950781
-35264.648438	-55.878211
-35261.718750	-55.241166
-35258.789062	-54.998394
-35255.859375	-55.770601
-35252.929688	-55.361310
-35250.000000	-54.260945
-35247.070312	-54.808972
-35244.140625	-54.866479
-35241.210938	-53.934526
-35238.281250	-54.391468
-35235.351562	-54.746987
-35232.421875	-54.365233
-35229.492188	-54.349975
-35226.562500	-54.501166
-35223.632812	-53.510669
-35220.703125	-53.724771
-35217.773438	-54.543593
-35214.843750	-54.850381
-35211.914062	-55.199019
-35208.984375	-54.456997
-35206.054688	-55.150159
-35203.125000	-54.431565
-35200.195312	-54.442797
-35197.265625	-53.981197
-35194.335938	-53.463387
-35191.406250	-54.463043
-35188.476562	-54.859713
-35185.546875	-54.657223
-35182.617188	-53.772995
-35179.687500	-54.800207
-35176.757812	-55.507305
-35173.828125	-54.872818
-35170.898438	-54.249001
-35167.968750	-54.822383
-35165.039062	-54.371196
-35162.109375	-54.292335
-35159.179688	-55.138669
-35156.250000	-55.909509
-35153.320312	-54.028635
-35150.390625	-54.951578
-35147.460938	-55.315821
-35144.531250	-54.849619
-35141.601562	-54.879765
-35138.671875	-54.772020
-35135.742188	-54.706489
-35132.812500	-54.866974
-35129.882812	-54.355904
-35126.953125	-54.995279
-35124.023438	-54.579001
-35121.093750	-54.495027
-35118.164062	-54.514539
-35115.234375	-54.637087
-35112.304688	-54.482404
-35109.375000	-54.232063
-35106.445312	-54.336007
-35103.515625	-55.100843
-35100.585938	-54.638142
-35097.656250	-54.106325
-35094.726562	-54.241699
-35091.796875	-54.401657
-35088.867188	-54.214456
-35085.937500	-54.616201
-35083.007812	-55.041703
-35080.078125	-55.829237
-35077.148438	-55.984371
-35074.218750	-54.592888
-35071.289062	-54.786946
-35068.359375	-55.577968
-35065.429688	-54.880591
-35062.500000	-54.444965
-35059.570312	-54.421219
-35056.640625	-54.803487
-35053.710938	-54.522060
-35050.781250	-54.007983
-35047.851562	-54.370432
-35044.921875	-54.506053
-35041.992188	-54.850014
-35039.062500	-54.884345
-35036.132812	-54.139692
-35033.203125	-53.559011
-35030.273438	-54.641499
-35027.343750	-54.139589
-35024.414062	-54.319189
-35021.484375	-55.094329
-35018.554688	-54.492755
-35015.625000	-54.533962
-35012.695312	-54.370729
-35009.765625	-54.759409
-35006.835938	-54.256706
-35003.906250	-55.369636
-35000.976562	-54.690206
-34998.046875	-54.259451
-34995.117188	-56.197549
-34992.187500	-56.169242
-34989.257812	-55.224554
-34986.328125	-55.422301
-34983.398438	-54.790393
-34980.468750	-54.787584
-34977.539062	-55.242087
-34974.609375	-55.344187
-34971.679688	-54.753856
-34968.750000	-54.226645
-34965.820312	-54.855100
-34962.890625	-55.269985
-34959.960938	-55.926272
-34957.031250	-55.947667
-34954.101562	-56.445758
-34951.171875	-55.335137
-34948.242188	-54.808668
-34945.312500	-54.252289
-34942.382812	-54.204311
-34939.453125	-54.716376
-34936.523438	-55.225193
-34933.593750	-54.550476
-34930.664062	-54.557786
-34927.734375	-53.915944
-34924.804688	-53.507035
-34921.875000	-54.735516
-34918.945312	-55.337084
-34916.015625	-54.550618
-34913.085938	-55.413833
-34910.156250	-55.049838
-34907.226562	-54.852165
-34904.296875	-54.459011
-34901.367188	-54.353081
-34898.437500	-55.819459
-34895.507812	-56.308097
-34892.578125	-55.347185
-34889.648438	-55.058453
-34886.718750	-54.855306
-34883.789062	-54.538376
-34880.859375	-54.948910
-34877.929688	-54.519950
-34875.000000	-54.836603
-34872.070312	-55.073944
-34869.140625	-55.613903
-34866.210938	-54.740963
-34863.281250	-54.818184
-34860.351562	-56.046252
-34857.421875	-55.826347
-34854.492188	-54.151771
-34851.562500	-54.408379
-34848.632812	-54.151845
-34845.703125	-54.379459
-34842.773438	-55.091370
-34839.843750	-56.087374
-34836.914062	-55.157217
-34833.984375	-54.891579
-34831.054688	-54.384495
-34828.125000	-54.961389
-34825.195312	-55.373063
-34822.265625	-54.683435
-34819.335938	-54.803889
-34816.406250	-55.455174
-34813.476562	-55.654874
-34810.546875	-54.096991
-34807.617188	-55.325266
-34804.687500	-55.347600
-34801.757812	-54.975676
-34798.828125	-54.660339
-34795.898438	-54.730820
-34792.968750	-54.428945
-34790.039062	-54.066664
-34787.109375	-55.035982
-34784.179688	-55.304931
-34781.250000	-54.208635
-34778.320312	-54.437465
-34775.390625	-54.907152
-34772.460938	-53.962984
-34769.531250	-54.517525
-34766.601562	-53.507167
-34763.671875	-54.671197
-34760.742188	-54.824502
-34757.812500	-54.162636
-34754.882812	-54.314333
-34751.953125	-55.511333
-34749.023438	-55.123983
-34746.093750	-53.927810
-34743.164062	-54.295553
-34740.234375	-55.583170
-34737.304688	-56.759077
-34734.375000	-55.413037
-34731.445312	-54.805926
